customer_id,number_complaints,distinct_stores_visited,lifetime_total_distinct_products,percentage_of_products_bought_promotion,customer_loyalty_flag,latitude,longitude,typical_hour_sin,typical_hour_cos,customer_age,education_level,is_male,tenure,total_children,pct_spend_groceries,pct_spend_vegetables,pct_spend_nonalcohol_drinks,pct_spend_alcohol_drinks,pct_spend_meat,pct_spend_fish,pct_spend_hygiene,pct_spend_petfood,pct_spend_technology,log_total_spend
35544,2,3,32,0.5196239506104126,0,38.74684012060821,-9.15574042211689,0.258819045102521,-0.9659258262890682,35.0,12,1,9,2,0.7813859790491539,0.01684125705076551,0.021917808219178082,0.054955680902497986,0.039000805801772766,0.0029814665592264302,0.007493956486704271,0.01385979049153908,0.06156325543916195,9.426338455129521
35545,1,4,96,0.2022944579204812,0,38.71131570073386,-9.127698701495726,1.1796119636642288e-16,-1.0,47.0,12,1,13,2,0.6318355235269182,0.11261834110498799,0.02960293909848806,0.03115727002967359,0.002755404832556168,0.002543450614667232,0.032005086901229336,0.009679242616928077,0.14780274127455137,9.557823197546
35548,1,5,149,0.03267773237983318,0,38.781764563608384,-9.100753666046932,-0.9659258262890684,-0.25881904510252063,64.0,12,0,10,2,0.512249443207127,0.03115128753802932,0.03086015400963652,0.07169163136672635,0.047018064835436774,0.06303040889704063,0.04927434968048095,0.017249661557273244,0.17747499890824928,9.528095677434106
35549,0,2,16,0.07127402888965478,0,38.73422098447356,-9.158021317966536,-0.8660254037844386,0.5000000000000002,24.0,12,1,7,0,0.6276057356307989,0.0027111700204843956,0.008374502952162912,0.06723701650801302,0.01952042414748765,0.04133028075671768,0.03524521026629714,0.01897819014339077,0.17899746957464754,9.71709773156622
35551,1,4,220,0.37171503369348674,0,38.73783113215303,-9.161297477419309,-0.707106781186547,-0.7071067811865479,39.0,12,0,13,1,0.7687821531021076,0.0066143524335601335,0.01019416324885612,0.029563073421682746,0.021905597306844313,0.016974467177165074,0.017614565799767667,0.010573480951139138,0.11777814655887722,10.64974886874556
35552,2,3,276,0.6951319922295705,0,38.73953104661413,-9.149242299020631,-0.25881904510252157,0.9659258262890682,66.0,12,1,22,2,0.6500653293367151,0.014795173314887401,0.018138498193835985,0.018369072323418646,0.03404811313503958,0.03850587964030436,0.04138805626008762,0.010029974636845745,0.17465990315886556,10.166736041346642
35553,0,6,78,0.1185819787353937,0,38.768407236859005,-9.222023754063114,-0.4999999999999998,-0.8660254037844388,80.0,12,0,10,1,0.5562590324134609,0.05037506021608974,0.015277682196682954,0.01803041772761682,0.0849907095175831,0.05347188768839034,0.07976051200880875,0.016241139632509807,0.12559355859885762,9.584108393341092
35554,1,4,66,0.1678477808252316,0,38.74821835224029,-9.097295145050897,-0.2588190451025208,-0.9659258262890682,36.0,12,0,8,3,0.5055157198014341,0.12483912483912483,0.06012134583563155,0.014800514800514801,0.015627872770729915,0.008733223018937305,0.13394006251149107,0.018569589998161426,0.117852546423975,9.294589604421082
35556,2,4,34,0.6148505490845526,1,38.76085918124007,-9.13637021310017,0.4999999999999999,-0.8660254037844387,66.0,12,0,13,2,0.6440872560275546,0.05523663732618957,0.028575073351192755,0.01454267125908917,0.08470468171960709,0.06352851128970533,0.030616150019135095,0.024492920015308076,0.054216098992218395,8.966994113344454
35557,1,2,210,0.3355301560608369,0,38.76603558084039,-9.142324659017056,0.8660254037844387,-0.49999999999999983,72.0,12,0,12,2,0.5080120802984545,0.03805294013146207,0.024480369515011546,0.03172854858767099,0.052051874222774915,0.07269497246402558,0.021318173743116006,0.023236809379996448,0.228424231657488,10.245160527556513
35558,0,4,164,0.1222699581494969,0,38.77432048186175,-9.118003277614594,0.258819045102521,-0.9659258262890682,32.0,12,1,8,2,0.6420974382433668,0.09435041171088747,0.03916971637694419,0.0057182067703568165,0.004631747483989021,0.005889752973467521,0.13963860933211344,0.022015096065873742,0.046489021043000914,9.769327390849192
35559,1,5,10,0.3944470539899926,1,38.747322082987694,-9.133859233733466,-0.7071067811865477,0.7071067811865475,65.0,12,1,16,0,0.7872419151927773,0.015984607415081776,0.010212388070746689,0.01228446680973877,0.08562125360763709,0.010656404943387848,0.020276770517279656,0.008214312143861468,0.04950788129948938,9.51148146411212
35560,1,2,65,0.11812246834523799,0,38.745825054610116,-9.15792183896557,-0.9659258262890684,0.25881904510252024,40.0,12,0,13,1,0.5461313627088733,0.12364197871284399,0.025202669166712623,0.03330943583521756,0.0030882920641923566,0.008106766668504935,0.04842000772073016,0.008547951249103843,0.20355153587382122,9.805543908206001
35561,1,4,140,0.5288474380050504,0,38.73265719060357,-9.18063676161257,0.8660254037844387,-0.49999999999999983,49.0,12,0,17,2,0.3788372491853884,0.03721488595438175,0.053678614302864004,0.06551191905333562,0.06937060538501115,0.06062424969987995,0.10881495455324987,0.031212484993997598,0.19473503687189161,9.36417671669105
35562,0,3,88,0.2727319897595807,1,38.77120243666079,-9.122135060170702,-0.8660254037844385,-0.5000000000000004,69.0,12,1,5,0,0.847032069429619,0.01262356708590523,0.008261010813570335,0.006775885274052072,0.05091195990161043,0.023715598459182252,0.006126142850512832,0.013412540028774308,0.031141226156773564,9.978038283800425
35563,1,4,216,0.3003835448775946,0,38.74970341118903,-9.149695252740834,-0.9659258262890684,0.25881904510252024,32.0,12,0,4,1,0.33521499756080564,0.006341905359258485,0.03714544567565684,0.06634608683531953,0.04906265244964806,0.09108648686319604,0.07652101191720677,0.014704857481357586,0.3235765558575511,9.571505221187767
35564,2,2,68,0.394810889311962,0,38.78111721164619,-9.18080451294811,-0.8660254037844385,-0.5000000000000004,70.0,12,0,15,3,0.8169694852084789,0.013432719931671713,0.006366953956052489,0.009725133938970417,0.022672567745943006,0.018149701063747185,0.012403913347309574,0.010695706188368662,0.08958381861945804,10.849667129269148
35566,1,2,63,0.49257057552144,1,38.729656638177595,-9.123052317492162,-0.5000000000000004,0.8660254037844384,69.0,12,1,13,1,0.628196960043688,0.05369982706835351,0.015381814872121598,0.019841631018476382,0.08118685719486667,0.03886411213252025,0.039501228724856646,0.044507144807499774,0.07882042413761718,9.304559047215164
35567,0,2,229,0.1653758357404918,0,38.75802060753023,-9.16715996741042,0.8660254037844387,-0.49999999999999983,83.0,12,1,12,1,0.740900978854578,0.012438483586609702,0.013195608674490293,0.0015142501757611812,0.04872640744145801,0.035044075496187335,0.050456979070899355,0.022930074090097886,0.07479314260991834,9.825093485108116
35568,1,6,123,0.5327238391285772,0,38.80566498337796,-9.070178319989925,-0.707106781186547,-0.7071067811865479,75.0,12,1,6,2,0.7508491691912237,0.008170384650693106,0.02497016432571376,0.041219131552373084,0.012301478013403103,0.0,0.009822821995777104,0.025245570549894427,0.12742127972092168,9.29596745794362
35569,0,1,119,0.2102072742437633,0,38.75757197729445,-9.141725073631362,1.0,5.551115123125783e-17,40.0,12,1,20,3,0.8108298446731093,0.014437184553386283,0.012520051645213037,0.01639344262295082,0.03536914589772683,0.03110450330607614,0.03266950976172777,0.01381118197112563,0.03286513556868422,10.14878390849147
35570,1,5,72,0.21512283783067151,0,38.73810577971694,-9.11355469749364,0.7071067811865476,-0.7071067811865475,84.0,12,0,13,1,0.6613770156130023,0.1159457384182237,0.04184796519068339,0.007230611722549271,0.0029434348605067826,0.0072945994369081136,0.11536984898899412,0.03506526746864602,0.012925518300486305,9.656883441842194
35571,1,2,84,0.2170617721758443,0,38.76391402477882,-9.174475440208363,0.8660254037844387,-0.49999999999999983,26.999999999999996,12,1,7,1,0.7816998619601656,0.042496549004141196,0.013656083612699665,0.017057779530664563,0.0372214553342536,0.04244724906330112,0.02844606586472096,0.017698678761585485,0.019276276868467758,9.917636975640548
35572,0,5,427,0.1960361892487683,0,38.72811365051015,-9.172732464277868,0.8660254037844387,-0.49999999999999983,35.0,12,1,8,5,0.5799393563503549,0.009923506305561299,0.022293432568396387,0.054820481014402865,0.048446006477844396,0.05878299221280408,0.06836193232720006,0.01174970711873751,0.1456825856246985,10.27584389807654
35574,0,5,51,0.7715063771559676,1,38.76007060824339,-9.15357094975058,-0.8660254037844385,-0.5000000000000004,41.0,12,0,5,1,0.7537643365156661,0.047670916896264494,0.011020695841609534,0.009162555263663741,0.04741462164413404,0.017171781892740438,0.052732748125840966,0.0330620875248286,0.02800025629525213,9.655538882302947
35575,1,3,92,0.173014545177031,0,38.752338712026656,-9.12994815804812,-0.9659258262890684,-0.25881904510252063,44.0,12,0,16,2,0.08022206800832755,0.28466342817487855,0.03997224149895905,0.043858431644691186,0.023178348369188063,0.019153365718251214,0.11394864677307426,0.029424011103400417,0.3655794587092297,8.882669291308039
35576,1,4,25,0.2327772391391865,1,38.74749284315645,-9.149670923668369,-0.2588190451025208,-0.9659258262890682,76.0,12,0,9,2,0.7408889697410709,0.031896185798314235,0.01522042326117276,0.011218240252258808,0.03432175125826208,0.03135043356982597,0.04893578315444788,0.03177490752531684,0.05439330543933053,9.71063069382679
35579,0,1,65,0.1806876779652898,0,38.74291167912047,-9.137908079475125,1.0,5.551115123125783e-17,26.999999999999996,12,0,0,0,0.6638678520469762,0.04445176160684886,0.02162221490505982,0.006695203600043903,0.04768960597080452,0.045604214685544944,0.04768960597080452,0.010646471298430469,0.11173306991548677,9.810439811486056
35580,1,1,24,0.09801071891292651,0,38.75425417438488,-9.16835016066442,1.1796119636642288e-16,-1.0,85.0,12,1,11,2,0.716210630734893,0.08142514673059437,0.022526246176738034,0.020418285525336862,0.0029346118872447713,0.00330660494337439,0.03314871455732826,0.02422088121021741,0.09580887823427296,10.093901279227419
35581,1,6,181,0.2154635994671077,0,38.70513909790006,-9.064299831736164,-0.4999999999999998,-0.8660254037844388,74.0,12,0,13,1,0.4271055437100213,0.09821428571428571,0.02971748400852878,0.1455223880597015,0.002931769722814499,0.04077825159914712,0.0427771855010661,0.05317164179104478,0.1597814498933902,8.923324744067562
35582,1,1,69,0.4224265753641174,0,38.731976146780305,-9.152734000989126,-0.25881904510252157,0.9659258262890682,39.0,12,1,5,0,0.5666738263557494,0.006723881921162484,0.03142480925654411,0.05028903353536108,0.048327901308355355,0.04483521819930707,0.008171384279190518,0.028296336418225456,0.21525760872610453,9.971949616503025
35583,1,1,419,0.5930747130281024,0,38.737591140446064,-9.144977311439597,0.7071067811865476,-0.7071067811865475,31.0,12,1,9,1,0.7373174203438082,0.008233877148801052,0.0033285886346217015,0.012683674586663746,0.019866418482426366,0.017483849775539254,0.022441694952370524,0.001471586554253805,0.1771728895215154,10.952248489174085
35584,1,4,193,0.9964882061089219,0,38.759467022268595,-9.147206744613245,1.1796119636642288e-16,-1.0,40.0,12,0,20,3,0.8548534519529584,0.005260699124570917,0.009140210834196576,0.014868076290293096,0.026425365100643878,0.00869335608230252,0.02835496516564093,0.006255966526516768,0.04614790892287693,10.804339720721092
35586,0,6,53,0.1101639294345671,0,38.76659311288762,-9.18302900197668,0.8660254037844387,-0.49999999999999983,76.0,12,1,16,1,0.7604338729214845,0.10378812906067614,0.019271005395881512,0.019601365488382337,0.0006607201850016518,0.0026979407554234116,0.048893293690122235,0.018665345226296662,0.025988327276731636,9.807141836749443
35589,1,3,191,0.2225984435765376,0,38.78686607821569,-9.09302120358847,0.9659258262890683,-0.25881904510252063,55.0,12,0,6,2,0.6524792413397904,0.09578759311902381,0.03443858919763144,0.01556197260643378,0.012404633759929892,0.038315037247609526,0.10831582377330083,0.01792154968033349,0.02477555927594692,9.786998679090457
35590,0,2,19,0.5090729618162342,0,38.70952709845094,-9.15834222844556,-0.5000000000000004,0.8660254037844384,25.0,12,1,5,0,0.6793052435482987,0.009204975069859185,0.012602049202783409,0.08525560243274341,0.025423264478658704,0.010574763026683469,0.02564243055175059,0.0018081201030080544,0.15018355158621446,9.812029942047293
35591,0,1,156,0.1594983306156681,0,38.7623661498251,-9.160618221298352,1.0,5.551115123125783e-17,38.0,12,0,16,2,0.6533573759230638,0.02129486518976473,0.02215352910870685,0.021810063541130003,0.053666494933882876,0.03262922891980079,0.0742744289884939,0.06852138073158166,0.05229263266357548,9.362803915102651
35592,1,3,47,0.9929264178934644,1,38.78087752017389,-9.162173671116824,0.258819045102521,-0.9659258262890682,26.999999999999996,12,1,0,2,0.5511151364202422,0.06102117061021171,0.022981999320729085,0.00905694554511491,0.1001924600928337,0.01811389109022982,0.05898335786256085,0.05649269783765425,0.12204234122042341,9.086363192156472
35593,0,3,241,0.1370909766736597,0,38.76080842446818,-9.165207599846068,0.7071067811865476,-0.7071067811865475,39.0,12,0,15,2,0.2950684479630546,0.033151904997525974,0.07240639947220848,0.014019462312386608,0.11809335312551542,0.053768761339270985,0.1863763813293749,0.07735444499422728,0.14976084446643573,8.710124927322207
35594,1,3,83,0.4671583412643948,1,38.77616561164742,-9.151886470816786,-0.25881904510252157,0.9659258262890682,28.0,12,0,0,1,0.7451196040692879,0.02873247181743195,0.01347264228759967,0.04674182018146824,0.03725598020346439,0.02275226835303822,0.018146824305746493,0.019659059664558703,0.06811932911740445,9.585277541715389
35595,1,2,63,0.2880676993078646,1,38.78616621951078,-9.158523466732866,1.1796119636642288e-16,-1.0,60.0,12,0,14,2,0.7467719461216906,0.06985601486298189,0.012261960055736182,0.013841151881096145,0.06994890849976776,0.023594983743613563,0.011611704598235021,0.019972131908964234,0.03214119832791454,9.284148299120902
35596,1,1,161,0.1802283606696989,0,38.745360263750754,-9.17635123836495,0.7071067811865476,-0.7071067811865475,48.0,12,1,20,1,0.4711842529848338,0.08060664730558245,0.02755727654081962,0.059567602452404,0.06666666666666667,0.052791222975153276,0.11990964827363666,0.04478864149725718,0.07692804130364632,9.648337205086833
35599,1,1,188,0.5192649921159254,0,38.737231351417655,-9.163063083098336,0.8660254037844387,-0.49999999999999983,54.0,12,1,11,0,0.5063320553038224,0.0055768560474032764,0.021319855931218774,0.06692227256883931,0.0475775531544092,0.016846752643197398,0.004879749041477867,0.019635180666899035,0.31090972464273264,9.753536375772624
35600,0,5,240,0.43176447875979695,0,38.7124433836539,-9.130980037560182,0.4999999999999999,-0.8660254037844387,75.0,12,1,7,1,0.7330718794043752,0.04013726331270298,0.02022182731785036,0.013052270359703412,0.02481769716281635,0.0239598014584227,0.021202279551443104,0.02089588822844537,0.10264109320424046,9.700146628518098
35602,1,4,58,0.1114401650495184,0,38.71705973474624,-9.117632253656645,-1.0,-1.6653345369377348e-16,53.0,12,0,16,1,0.7813817189193529,0.07530809682469591,0.01601702059331219,0.019389024928746338,0.0012845730801653889,0.002047288346513588,0.023965316526835534,0.006222150857051102,0.07438480992332705,10.12310489407378
35603,1,4,101,0.1787967488763575,0,38.70465011431197,-9.214894993387718,-0.4999999999999998,-0.8660254037844388,59.0,12,0,6,1,0.8288349514563107,0.012912621359223301,0.01692556634304207,0.047799352750809064,0.005404530744336569,0.004789644012944984,0.013398058252427184,0.02488673139158576,0.04504854368932039,10.33854382482173
35604,2,5,115,0.3825092720745182,0,38.7456183719116,-9.199525020471349,1.1796119636642288e-16,-1.0,64.0,12,1,10,1,0.7078045444182689,0.020062314765559693,0.0353750284976062,0.015046736074169769,0.03313321680978798,0.025571851964434986,0.03860475720039517,0.005889505281556349,0.11851204498822099,10.178046390796494
35605,1,6,344,0.2125370445156935,0,38.77422320476053,-9.176474384752172,-0.4999999999999998,-0.8660254037844388,77.0,12,0,13,3,0.7142990654205608,0.030794392523364487,0.003411214953271028,0.04824766355140187,0.04710280373831776,0.02997663551401869,0.031214953271028037,0.0007476635514018691,0.09420560747663552,10.664316745782925
35606,1,4,409,0.4209512142106169,0,38.7585995400072,-9.213296635312526,-0.4999999999999998,-0.8660254037844388,73.0,12,1,17,1,0.8479467258601554,0.023109243697478993,0.00459806564135088,0.012763596004439512,0.037815126050420166,0.03615030918027588,0.008641192325986998,0.0071745679403837,0.021801173299508484,10.135749405494865
35607,1,2,147,0.1535789541415212,0,38.74590839211245,-9.158370832118038,0.9659258262890683,-0.25881904510252063,54.0,12,1,23,3,0.6544768972947091,0.03339717500598516,0.020648790998324156,0.01819487670576969,0.03447450323198468,0.06033038065597319,0.0502154656451999,0.003172133109887479,0.12508977735216661,9.723702775394143
35608,0,2,29,0.7119876958522463,0,38.71845053082007,-9.154647024809751,-0.25881904510252157,0.9659258262890682,24.0,12,0,5,0,0.6843311935018996,0.00871217083715446,0.04172671295689768,0.06982837678501244,0.02063408882483951,0.007205554827721734,0.01879994759596489,0.016310755928206473,0.13245119874230316,9.633448915256942
35609,2,2,70,0.015219593846416302,0,38.7810916646975,-9.189983699309792,-0.8660254037844385,-0.5000000000000004,83.0,12,0,15,2,0.7950901180857676,0.007582349285270353,0.012585456805469235,0.011031696706028589,0.03234928527035426,0.03601615910503418,0.03088875077688005,0.01845866998135488,0.055997513983840896,10.37913149526554
35610,0,4,160,0.5583727606085189,0,38.764285260760765,-9.194724459247103,-0.9659258262890684,0.25881904510252024,53.0,12,0,8,2,0.8466824878868783,0.0067240185899337486,0.015524572332641155,0.04162958568179571,0.008256699297933353,0.009146642934836349,0.043755562147730645,0.0044002768713537034,0.023880154256897063,9.914773624553096
35611,1,4,230,0.004358212534098016,0,38.71063938816005,-9.168535182104224,0.258819045102521,-0.9659258262890682,82.0,12,0,16,2,0.7903661971830986,0.004845070422535212,0.01292018779342723,0.01263849765258216,0.01543661971830986,0.03853521126760563,0.0419906103286385,0.003755868544600939,0.07951173708920188,10.882771862738064
35612,0,1,56,0.175583085651708,0,38.718467431444765,-9.174878013995,0.8660254037844387,-0.49999999999999983,32.0,12,0,5,0,0.254264652507478,0.0028034692932503973,0.04525600430532784,0.06402923617977246,0.04810953555024343,0.06583146643971916,0.0018022302599466898,0.011614372786323076,0.5062890326779389,9.90229934689932
35614,1,1,6,0.1578451151036997,0,38.73770656166404,-9.181286422322652,-0.8660254037844386,0.5000000000000002,51.0,12,0,8,2,0.40474124329441463,0.0013411170716314295,0.018381192805301358,0.08270550646891764,0.04891132849479331,0.04047017986746608,0.001341117071631425,0.00319501420006311,0.398913300725781,10.140652345212592
35617,2,2,80,0.6943784732984406,0,38.7644544691195,-9.141013945923037,-1.0,-1.6653345369377348e-16,76.0,12,1,19,3,0.5930735930735931,0.024612092027822365,0.014397587431295296,0.015710880879420207,0.05428279585582956,0.08521815263388297,0.02835741037988229,0.014640789921688798,0.16970669779658543,9.931102719569102
35618,1,3,136,0.03303109253315528,0,38.71651191762711,-9.166052749899078,-0.707106781186547,-0.7071067811865479,24.0,12,1,9,2,0.7655126828059159,0.08981244319590184,0.0207386598364042,0.019003552838139304,0.0010741138560687433,0.004750888209534826,0.024621994546806577,0.012021812773692473,0.06246385193753615,10.094397126516617
35619,2,4,213,0.14157794987748623,0,38.72022464189008,-9.179910552187048,0.7071067811865476,-0.7071067811865475,26.0,12,0,8,5,0.651257341730622,0.014332859431188765,0.025449188469381847,0.053954080812109596,0.05120716385649128,0.03221676841624477,0.018887466467670654,0.004734732738489646,0.14796039807780142,10.567791487282953
35620,0,1,207,0.2678950039350097,0,38.7390955487977,-9.169545150322362,0.9659258262890683,-0.25881904510252063,41.0,12,0,13,1,0.8526438836553668,0.019390772192807538,0.009523482087602283,0.006704256343257925,0.034312040156776455,0.01959705700336932,0.025338650897338926,0.015987072818538128,0.016502784844942584,10.278046617948409
35621,0,1,178,0.10286950894413471,0,38.76364697381753,-9.17096350554914,1.0,5.551115123125783e-17,74.0,12,1,11,1,0.7329089399391088,0.03499268514491321,0.0070776165434344234,0.02483096753785932,0.04068641018544146,0.021549167688110396,0.043177414890672575,0.01621130046261516,0.07856549760784469,10.138243419178504
35623,0,1,166,0.2288895971304071,0,38.76203721496228,-9.13806615009172,0.9659258262890683,-0.25881904510252063,43.0,12,1,20,1,0.7385084255836118,0.021888713174072875,0.0153954107013814,0.003299016578867443,0.035660798257281405,0.037315543080967295,0.06090089335274342,0.020841406323638765,0.06618979294743567,9.857317951689277
35624,2,3,121,0.3047462685290081,0,38.77339276127779,-9.17169441130576,0.8660254037844387,-0.49999999999999983,58.0,12,1,16,1,0.27830285472871025,0.0002414146900838916,0.0316253244009898,0.052097290120103806,0.07179672883094937,0.058712052628402435,0.013084676202546925,0.005842235500030178,0.48829742289818334,9.93848059165594
35625,1,1,87,0.2414160045500057,0,38.736937825831546,-9.193321782129342,-0.5000000000000004,0.8660254037844384,39.0,12,0,7,0,0.6558225374538612,0.0034016067163638994,0.029166968227545775,0.04052978215242093,0.035210248244915685,0.02239994210031121,0.007563146848085692,0.013208366505030036,0.19269740175146557,10.226838364267364
35626,2,3,59,0.09568721020395782,0,38.74716758487458,-9.15593084936326,0.8660254037844387,-0.49999999999999983,30.0,12,1,7,2,0.6653011770136165,0.016039695361181633,0.01269328409877683,0.06583198707592892,0.012289406877452115,0.005596584352642514,0.0267712900992384,0.010558504500346181,0.184918070620817,9.76036747794131
35627,1,1,86,0.095360730940691,0,38.738694886655985,-9.183501353791597,-0.4999999999999998,-0.8660254037844388,39.0,12,1,12,2,0.6313796971396523,0.14434941110487942,0.02874369040942232,0.02222378014582165,0.003224901850813236,0.0012619181155356142,0.012899607403252952,0.023555804823331465,0.13236118900729107,9.5655642636476
35629,1,3,103,0.06772800206266288,0,38.74021694778123,-9.112227735414711,0.9659258262890683,-0.25881904510252063,68.0,12,1,10,1,0.5891477776370774,0.120172217297708,0.055147524376345444,0.00265923768519691,0.008041028238571609,0.003925541344814486,0.15461567683930608,0.02418639989869571,0.04210459668228441,9.667448713236185
35632,1,1,142,0.2528668650660943,0,38.74452504752908,-9.20102294858116,-0.25881904510252157,0.9659258262890682,49.0,12,0,8,0,0.41428943543033836,0.003277008007663157,0.022056784666963557,0.032055860382653706,0.04210535160615406,0.05638134290107637,0.009494920637588122,0.0053356412432464225,0.41500365512431625,10.077575304402979
35633,2,2,305,0.2480125926922606,0,38.743239130550485,-9.127512494605202,0.7071067811865476,-0.7071067811865475,49.0,12,0,11,5,0.5443129220729949,0.029289020411260337,0.027050610820244327,0.04780332346915547,0.06859397526367707,0.06051293724865316,0.019804234008650126,0.030275438197131802,0.1723575385082328,10.179565051629774
35634,2,2,95,1.0,0,38.74705947610257,-9.156155444298472,0.258819045102521,-0.9659258262890682,36.0,12,1,10,3,0.7458028998146735,0.02153057887277881,0.01008394200370653,0.05852774446745885,0.04456012209745994,0.01954104436934482,0.003951815109560667,0.022757004251607982,0.07324484901340893,9.594091427177593
35635,1,5,240,0.3691843488693321,0,38.79059562044634,-9.208296296344878,-0.4999999999999998,-0.8660254037844388,54.0,12,0,7,1,0.737237336143864,0.03240893221790396,0.014689414399578419,0.0050062578222778474,0.06323694091298333,0.01053949015216389,0.08820235821092155,0.020683749423621632,0.027995520716685332,9.627865794576714
35636,1,2,170,0.07801703491376649,0,38.72821221997408,-9.174642714539951,0.9659258262890683,-0.25881904510252063,57.0,12,1,12,2,0.837888634046891,0.017902650356778797,0.013506625891946993,0.010575942915392456,0.025611620795107034,0.024146279306829766,0.017775229357798166,0.01767966360856269,0.03491335372069318,10.354340217107467
35637,1,4,85,0.1472450729587349,0,38.74014873722405,-9.157988142782893,-0.8660254037844386,0.5000000000000002,67.0,12,0,16,2,0.26866408997123026,0.13774665078027373,0.025573217866379935,0.03131266164889134,0.00315306152102526,0.01503879573392229,0.11922059806457236,0.02593647380198192,0.37335445061172295,9.529913476362633
35638,2,3,57,0.7504135206817157,0,38.74726919980478,-9.157528854668469,1.0,5.551115123125783e-17,31.0,12,1,8,3,0.6666106254203094,0.00991930060524546,0.016896435776731673,0.0554808338937458,0.023117014122394083,0.04068594485541358,0.04833557498318763,0.02320107599193006,0.11575319435104237,9.384041546476526
35639,1,6,236,0.1423518392387702,0,38.72925828745372,-9.184345063614858,-0.7071067811865477,0.7071067811865475,26.0,12,0,11,2,0.8560636571107775,0.005898696998173438,0.016536691929362086,0.016394309588026866,0.017106221294702968,0.0124482846995936,4.068066895292026e-05,0.005837675994744058,0.06967378171566653,10.802925063336271
35640,0,4,57,0.5891272192940226,1,38.780217942618314,-9.18653038037806,-0.9659258262890684,-0.25881904510252063,52.0,12,1,7,2,0.6455672426746807,0.03146130728775357,0.00910969196093163,0.018125469571750562,0.04968069120961683,0.0508076634109692,0.057945154019534185,0.01925244177310293,0.1180503380916604,9.273221270015384
35641,0,2,303,0.5185458879973674,0,38.71717070364405,-9.121657441010273,-0.4999999999999998,-0.8660254037844388,81.0,12,1,6,2,0.230424458713276,0.039677967768676325,0.022030826296488837,0.01787194582215166,0.03574389164430332,0.06440644626473523,0.0010116195748387732,0.020457195846739634,0.5683756480687902,9.786630650385684
35642,2,3,64,0.3881571195636485,1,38.771466497750886,-9.161026662438369,-0.707106781186547,-0.7071067811865479,33.0,12,1,13,0,0.4220790527598816,0.04422775552846944,0.047187880898485114,0.030994253874281733,0.12101689012711127,0.06651575831446979,0.10639038829879854,0.0734807591850949,0.08810726101340763,8.65591111072806
35644,1,3,105,0.09308680612817172,0,38.746836175351454,-9.146354514883202,0.4999999999999999,-0.8660254037844387,26.999999999999996,12,0,7,1,0.7677194653648082,0.02102620585637881,0.025749412079897598,0.00828545629545838,0.04539636233739172,0.05953621290149734,0.03423332241836097,0.009873088639498309,0.02818047410670874,9.91129697942761
35645,0,5,167,0.3689220136333513,0,38.75212083554943,-9.088215034261143,-0.8660254037844385,-0.5000000000000004,41.0,12,1,5,0,0.7650926274697805,0.0043831113241790225,0.00178063897544773,0.025305619285689827,0.030681779269253157,0.02640139711673458,0.027839605519980822,0.009177139334999829,0.10933808170393453,10.282060965175976
35647,2,4,141,0.8162217897933659,0,38.75781540719148,-9.135871347794936,-0.25881904510252157,0.9659258262890682,67.0,12,0,16,4,0.8601689264280952,0.0028673038452989553,0.013380751278061792,0.011802622805067792,0.015692376083574128,0.02698377417203823,0.013469659924427651,0.010691264725494554,0.044943320737941765,10.714217748749789
35648,1,4,259,0.6602352193977554,0,38.773858172487735,-9.1629003627982,1.1796119636642288e-16,-1.0,33.0,12,1,10,2,0.8350009095870475,0.013170820447516827,0.0033836638166272514,0.02968892122976169,0.015790431144260507,0.015426596325268329,0.03096234309623431,0.012261233400036384,0.04431508095324722,10.221432063114797
35649,1,2,1,0.06815497665041226,0,38.71476654901859,-9.187494752755844,1.1796119636642288e-16,-1.0,25.0,12,0,13,2,0.7016307630360379,0.12326353935977451,0.02048520233541373,0.017364606402254883,0.0020132876988121604,0.00020132876988121604,0.007449164485604993,0.016307630360378498,0.11128447755184216,9.89691600715309
35650,1,4,325,0.01347319401136382,0,38.77659755704087,-9.131486571659506,-0.2588190451025208,-0.9659258262890682,54.0,12,1,15,1,0.6978840748793551,0.012462215622845628,0.019780452882218805,0.07822028954764809,0.031394177228615365,0.03462905022007742,0.009015219812271298,0.017447101871983877,0.09916741793498436,9.844692506025623
35654,1,2,96,0.27597181911970936,0,38.75748298122131,-9.186415800468328,-0.25881904510252157,0.9659258262890682,26.999999999999996,12,0,9,1,0.35315736719011026,0.008185766789174742,0.026339235995099675,0.07150016705646509,0.037532019155808,0.03402383338901882,0.014700968927497494,0.012473549393028176,0.44208709210379776,9.795846661018736
35656,2,5,294,0.1535927196970847,0,38.74631177121917,-9.126502238190945,0.4999999999999999,-0.8660254037844387,77.0,12,0,12,3,0.4364888448658082,0.03655487948681666,0.022781944247912835,0.06961935757747276,0.08136408659968869,0.03693222017829348,0.0550917409556153,0.01915004009244847,0.2420168859959436,9.961850795833042
35657,0,2,187,0.0835690048050114,0,38.764913453773865,-9.171010042418173,1.0,5.551115123125783e-17,80.0,12,1,18,3,0.530268889890341,0.0996695208051675,0.027640078113264233,0.0033047919483250713,0.06481898753192128,0.03650292924740874,0.09125732311852186,0.03965750337990086,0.10687997596514946,9.496646498248033
